source,inbred,aspect,db_object_symbol,pr,num_gold,num_pred,evalType
GOMAP,Mo17,C,Zm00014a008531,0.727272727272727,8,11,CAFA
GOMAP,Mo17,C,Zm00014a008532,0.421052631578947,31,38,CAFA
GOMAP,Mo17,C,Zm00014a008570,0.28125,9,32,CAFA
GOMAP,Mo17,C,Zm00014a008600,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a008615,0.203703703703704,11,54,CAFA
GOMAP,Mo17,F,Zm00014a008615,0.00892857142857143,1,112,CAFA
GOMAP,Mo17,P,Zm00014a008615,0.0234986945169713,10,383,CAFA
GOMAP,Mo17,C,Zm00014a008639,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a008654,0.692307692307692,9,13,CAFA
GOMAP,Mo17,C,Zm00014a008662,0.727272727272727,8,11,CAFA
GOMAP,Mo17,F,Zm00014a008662,0.980769230769231,51,52,CAFA
GOMAP,Mo17,C,Zm00014a008663,0.875,7,8,CAFA
GOMAP,Mo17,C,Zm00014a008719,0.533333333333333,8,15,CAFA
GOMAP,Mo17,C,Zm00014a008742,0.652173913043478,31,23,CAFA
GOMAP,Mo17,C,Zm00014a008765,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a008768,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a008886,0.317073170731707,14,41,CAFA
GOMAP,Mo17,P,Zm00014a008977,0.1,12,50,CAFA
GOMAP,Mo17,C,Zm00014a008980,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a008984,0.642857142857143,9,14,CAFA
GOMAP,Mo17,P,Zm00014a008989,0.0694444444444445,22,72,CAFA
GOMAP,Mo17,C,Zm00014a008990,0.475,19,40,CAFA
GOMAP,Mo17,C,Zm00014a008995,0.857142857142857,18,14,CAFA
GOMAP,Mo17,C,Zm00014a009127,0.45,9,20,CAFA
GOMAP,Mo17,C,Zm00014a009183,0.75,13,12,CAFA
GOMAP,Mo17,F,Zm00014a009183,0.24,8,25,CAFA
GOMAP,Mo17,P,Zm00014a009183,0,38,44,CAFA
GOMAP,Mo17,C,Zm00014a009321,0.5625,9,16,CAFA
GOMAP,Mo17,C,Zm00014a009463,0.421052631578947,8,19,CAFA
GOMAP,Mo17,C,Zm00014a009478,0.296296296296296,10,27,CAFA
GOMAP,Mo17,C,Zm00014a009511,0.470588235294118,9,17,CAFA
GOMAP,Mo17,C,Zm00014a009589,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a009612,0.533333333333333,9,15,CAFA
GOMAP,Mo17,C,Zm00014a009649,0.705882352941177,12,17,CAFA
GOMAP,Mo17,C,Zm00014a009741,0.8,13,10,CAFA
GOMAP,Mo17,C,Zm00014a009784,0.551724137931035,24,29,CAFA
GOMAP,Mo17,C,Zm00014a009829,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a009832,0.235294117647059,10,34,CAFA
GOMAP,Mo17,C,Zm00014a009848,0.391304347826087,9,23,CAFA
GOMAP,Mo17,C,Zm00014a009871,0.4,10,20,CAFA
GOMAP,Mo17,C,Zm00014a009890,0.461538461538462,14,26,CAFA
GOMAP,Mo17,F,Zm00014a009997,0.444444444444444,5,9,CAFA
GOMAP,Mo17,P,Zm00014a009997,0.037037037037037,8,54,CAFA
GOMAP,Mo17,C,Zm00014a010053,0.692307692307692,9,13,CAFA
GOMAP,Mo17,C,Zm00014a010068,0.25,9,28,CAFA
GOMAP,Mo17,C,Zm00014a010100,0.666666666666667,9,12,CAFA
GOMAP,Mo17,C,Zm00014a010237,0.470588235294118,8,17,CAFA
GOMAP,Mo17,F,Zm00014a010237,0.185185185185185,5,27,CAFA
GOMAP,Mo17,P,Zm00014a010237,0.165605095541401,26,157,CAFA
GOMAP,Mo17,C,Zm00014a010309,0.3,6,20,CAFA
GOMAP,Mo17,C,Zm00014a010317,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a010349,0.142857142857143,4,28,CAFA
GOMAP,Mo17,P,Zm00014a010349,0.0857142857142857,37,210,CAFA
GOMAP,Mo17,C,Zm00014a010354,0.25,8,4,CAFA
GOMAP,Mo17,C,Zm00014a010359,0.25,6,24,CAFA
GOMAP,Mo17,C,Zm00014a010363,0.428571428571429,9,21,CAFA
GOMAP,Mo17,C,Zm00014a010366,0.692307692307692,9,13,CAFA
GOMAP,Mo17,C,Zm00014a010380,0.210526315789474,4,19,CAFA
GOMAP,Mo17,F,Zm00014a010380,0.293103448275862,17,58,CAFA
GOMAP,Mo17,C,Zm00014a010390,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a010392,0.6,13,10,CAFA
GOMAP,Mo17,C,Zm00014a010404,0.428571428571429,9,21,CAFA
GOMAP,Mo17,C,Zm00014a010433,0.333333333333333,9,27,CAFA
GOMAP,Mo17,C,Zm00014a010475,0.421052631578947,8,19,CAFA
GOMAP,Mo17,C,Zm00014a010482,0.25,10,32,CAFA
GOMAP,Mo17,C,Zm00014a010501,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a010502,0.416666666666667,10,12,CAFA
GOMAP,Mo17,C,Zm00014a010531,0.4375,9,16,CAFA
GOMAP,Mo17,F,Zm00014a010547,1,6,5,CAFA
GOMAP,Mo17,P,Zm00014a010547,0.185185185185185,20,108,CAFA
GOMAP,Mo17,C,Zm00014a010586,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a010593,0.473684210526316,9,19,CAFA
GOMAP,Mo17,C,Zm00014a010595,0.652173913043478,31,23,CAFA
GOMAP,Mo17,C,Zm00014a010626,0.25,10,32,CAFA
GOMAP,Mo17,C,Zm00014a010686,0.875,13,8,CAFA
GOMAP,Mo17,C,Zm00014a010721,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a010821,0.235294117647059,10,34,CAFA
GOMAP,Mo17,C,Zm00014a010843,0.5,8,16,CAFA
GOMAP,Mo17,C,Zm00014a010919,0.25,10,32,CAFA
GOMAP,Mo17,C,Zm00014a011058,0.529411764705882,9,17,CAFA
GOMAP,Mo17,F,Zm00014a011058,0.454545454545455,5,11,CAFA
GOMAP,Mo17,P,Zm00014a011058,0.117647058823529,26,119,CAFA
GOMAP,Mo17,C,Zm00014a011123,0.25,6,24,CAFA
GOMAP,Mo17,C,Zm00014a011161,0.230769230769231,9,39,CAFA
GOMAP,Mo17,C,Zm00014a011169,0.272727272727273,6,22,CAFA
GOMAP,Mo17,C,Zm00014a011266,0.818181818181818,13,11,CAFA
GOMAP,Mo17,C,Zm00014a011270,0.413793103448276,12,29,CAFA
GOMAP,Mo17,C,Zm00014a011299,0.642857142857143,9,14,CAFA
GOMAP,Mo17,C,Zm00014a011301,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a011396,0.692307692307692,9,13,CAFA
GOMAP,Mo17,C,Zm00014a011398,0.176470588235294,4,17,CAFA
GOMAP,Mo17,F,Zm00014a011398,0.333333333333333,6,18,CAFA
GOMAP,Mo17,P,Zm00014a011427,0.0602409638554217,5,83,CAFA
GOMAP,Mo17,C,Zm00014a011434,0.727272727272727,8,11,CAFA
GOMAP,Mo17,C,Zm00014a011444,0.214285714285714,6,14,CAFA
GOMAP,Mo17,C,Zm00014a011469,0.642857142857143,9,14,CAFA
GOMAP,Mo17,C,Zm00014a011477,0.290322580645161,9,31,CAFA
GOMAP,Mo17,C,Zm00014a011478,0.0909090909090909,9,11,CAFA
GOMAP,Mo17,C,Zm00014a011494,0.588235294117647,13,17,CAFA
GOMAP,Mo17,C,Zm00014a011506,0.777777777777778,9,9,CAFA
GOMAP,Mo17,C,Zm00014a011510,0.428571428571429,9,21,CAFA
GOMAP,Mo17,C,Zm00014a011525,0.666666666666667,14,18,CAFA
GOMAP,Mo17,F,Zm00014a011529,0.466666666666667,7,15,CAFA
GOMAP,Mo17,P,Zm00014a011529,0.227272727272727,10,44,CAFA
GOMAP,Mo17,F,Zm00014a011537,0.272727272727273,6,22,CAFA
GOMAP,Mo17,P,Zm00014a011537,0.423728813559322,25,59,CAFA
GOMAP,Mo17,C,Zm00014a011590,0.5625,9,16,CAFA
GOMAP,Mo17,C,Zm00014a011611,0.375,9,24,CAFA
GOMAP,Mo17,C,Zm00014a011617,0.4,13,25,CAFA
GOMAP,Mo17,C,Zm00014a011620,0.551724137931035,31,29,CAFA
GOMAP,Mo17,C,Zm00014a011660,0.393939393939394,14,33,CAFA
GOMAP,Mo17,C,Zm00014a011681,0.470588235294118,8,17,CAFA
GOMAP,Mo17,C,Zm00014a011707,0.48,12,25,CAFA
GOMAP,Mo17,C,Zm00014a011711,0.513513513513514,31,37,CAFA
GOMAP,Mo17,C,Zm00014a011872,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a011923,0.8,9,10,CAFA
GOMAP,Mo17,C,Zm00014a011931,0.333333333333333,9,18,CAFA
GOMAP,Mo17,C,Zm00014a011975,0.4,8,20,CAFA
GOMAP,Mo17,C,Zm00014a012045,0.692307692307692,9,13,CAFA
GOMAP,Mo17,C,Zm00014a012090,0.4,13,20,CAFA
GOMAP,Mo17,C,Zm00014a012101,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a012103,0.310344827586207,9,29,CAFA
GOMAP,Mo17,C,Zm00014a012153,0.333333333333333,8,24,CAFA
GOMAP,Mo17,C,Zm00014a012207,0.6,24,30,CAFA
GOMAP,Mo17,F,Zm00014a012207,0.733333333333333,34,30,CAFA
GOMAP,Mo17,P,Zm00014a012207,0.0759493670886076,14,79,CAFA
GOMAP,Mo17,C,Zm00014a012289,0.25,4,16,CAFA
GOMAP,Mo17,F,Zm00014a012289,1,18,18,CAFA
GOMAP,Mo17,P,Zm00014a012289,0.365853658536585,30,82,CAFA
GOMAP,Mo17,C,Zm00014a012348,0.473684210526316,9,19,CAFA
GOMAP,Mo17,C,Zm00014a012387,0.285714285714286,10,28,CAFA
GOMAP,Mo17,C,Zm00014a012480,0.521739130434783,14,23,CAFA
GOMAP,Mo17,C,Zm00014a012527,0.444444444444444,8,18,CAFA
GOMAP,Mo17,C,Zm00014a012541,0.571428571428571,9,14,CAFA
GOMAP,Mo17,C,Zm00014a012552,0.6,24,30,CAFA
GOMAP,Mo17,C,Zm00014a012690,0.8,14,15,CAFA
GOMAP,Mo17,C,Zm00014a012706,0.25,8,4,CAFA
GOMAP,Mo17,C,Zm00014a012708,0.8,13,10,CAFA
GOMAP,Mo17,C,Zm00014a012824,0.361111111111111,14,36,CAFA
GOMAP,Mo17,C,Zm00014a012825,0.516129032258065,31,31,CAFA
GOMAP,Mo17,C,Zm00014a012849,0.461538461538462,14,26,CAFA
GOMAP,Mo17,C,Zm00014a012852,0.233333333333333,8,30,CAFA
GOMAP,Mo17,C,Zm00014a012867,0.588235294117647,13,17,CAFA
GOMAP,Mo17,C,Zm00014a012963,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a013013,0.470588235294118,9,17,CAFA
GOMAP,Mo17,C,Zm00014a013068,0.28125,9,32,CAFA
GOMAP,Mo17,C,Zm00014a013069,0.28125,9,32,CAFA
GOMAP,Mo17,C,Zm00014a013083,0.8,8,10,CAFA
GOMAP,Mo17,C,Zm00014a013084,0.307692307692308,8,26,CAFA
GOMAP,Mo17,C,Zm00014a013192,0.619047619047619,31,21,CAFA
GOMAP,Mo17,C,Zm00014a013193,0.5,9,18,CAFA
GOMAP,Mo17,C,Zm00014a013218,0.6,31,30,CAFA
GOMAP,Mo17,C,Zm00014a013243,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a013331,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a013341,0.363636363636364,8,22,CAFA
GOMAP,Mo17,C,Zm00014a013356,0.545454545454545,12,22,CAFA
GOMAP,Mo17,C,Zm00014a013396,0.24,6,25,CAFA
GOMAP,Mo17,C,Zm00014a013422,0.727272727272727,13,11,CAFA
GOMAP,Mo17,C,Zm00014a013434,0.8,8,10,CAFA
GOMAP,Mo17,C,Zm00014a013481,0.347826086956522,8,23,CAFA
GOMAP,Mo17,C,Zm00014a013482,0.642857142857143,9,14,CAFA
GOMAP,Mo17,C,Zm00014a013502,0.875,8,8,CAFA
GOMAP,Mo17,C,Zm00014a013544,0.727272727272727,9,11,CAFA
GOMAP,Mo17,C,Zm00014a013561,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a013565,0.727272727272727,8,11,CAFA
GOMAP,Mo17,C,Zm00014a013602,0.722222222222222,13,18,CAFA
GOMAP,Mo17,C,Zm00014a013605,0.48,14,25,CAFA
GOMAP,Mo17,C,Zm00014a013613,0.4,10,20,CAFA
GOMAP,Mo17,C,Zm00014a013623,0.36,9,25,CAFA
GOMAP,Mo17,C,Zm00014a013633,0.56,24,25,CAFA
GOMAP,Mo17,C,Zm00014a013661,0.409090909090909,9,22,CAFA
GOMAP,Mo17,C,Zm00014a013674,0.243243243243243,9,37,CAFA
GOMAP,Mo17,C,Zm00014a013707,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a013708,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a013713,0.36,9,25,CAFA
GOMAP,Mo17,C,Zm00014a013764,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a013858,0.428571428571429,9,21,CAFA
GOMAP,Mo17,C,Zm00014a013875,0.4,10,20,CAFA
GOMAP,Mo17,C,Zm00014a013891,0.45,9,20,CAFA
GOMAP,Mo17,C,Zm00014a013939,0.290322580645161,9,31,CAFA
GOMAP,Mo17,C,Zm00014a013966,0.777777777777778,13,9,CAFA
GOMAP,Mo17,C,Zm00014a013970,0.257142857142857,9,35,CAFA
GOMAP,Mo17,C,Zm00014a013994,0.214285714285714,6,28,CAFA
GOMAP,Mo17,C,Zm00014a014065,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a014125,0.6,8,10,CAFA
GOMAP,Mo17,C,Zm00014a014152,1,9,9,CAFA
GOMAP,Mo17,P,Zm00014a014152,0.660377358490566,40,53,CAFA
GOMAP,Mo17,C,Zm00014a014192,0.296296296296296,10,27,CAFA
GOMAP,Mo17,C,Zm00014a014201,0.615384615384615,13,13,CAFA
GOMAP,Mo17,C,Zm00014a014233,0.529411764705882,9,17,CAFA
GOMAP,Mo17,F,Zm00014a014233,1,4,4,CAFA
GOMAP,Mo17,P,Zm00014a014233,0.14070351758794,28,199,CAFA
GOMAP,Mo17,C,Zm00014a014247,0.615384615384615,13,13,CAFA
GOMAP,Mo17,C,Zm00014a014295,0.642857142857143,9,14,CAFA
GOMAP,Mo17,C,Zm00014a014365,0.4,13,15,CAFA
GOMAP,Mo17,C,Zm00014a014390,0.222222222222222,6,9,CAFA
GOMAP,Mo17,C,Zm00014a014405,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a014486,0.285714285714286,6,21,CAFA
GOMAP,Mo17,P,Zm00014a014503,0.342105263157895,26,76,CAFA
GOMAP,Mo17,C,Zm00014a014560,0.375,9,16,CAFA
GOMAP,Mo17,C,Zm00014a014640,0.25,13,4,CAFA
GOMAP,Mo17,C,Zm00014a014643,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a014670,0.242424242424242,10,33,CAFA
GOMAP,Mo17,C,Zm00014a014671,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a014700,0.615384615384615,13,13,CAFA
GOMAP,Mo17,C,Zm00014a014747,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a014818,0.727272727272727,8,11,CAFA
GOMAP,Mo17,C,Zm00014a014839,0.8,13,10,CAFA
GOMAP,Mo17,C,Zm00014a014854,0.421052631578947,8,19,CAFA
GOMAP,Mo17,C,Zm00014a014907,0.8,12,15,CAFA
GOMAP,Mo17,C,Zm00014a015066,0.264705882352941,9,34,CAFA
GOMAP,Mo17,C,Zm00014a015078,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a015087,0.5625,10,16,CAFA
GOMAP,Mo17,P,Zm00014a015087,0.100917431192661,11,109,CAFA
GOMAP,Mo17,P,Zm00014a015273,0.238805970149254,38,67,CAFA
GOMAP,Mo17,C,Zm00014a015295,0.2,8,40,CAFA
GOMAP,Mo17,C,Zm00014a015299,0.25,9,4,CAFA
GOMAP,Mo17,C,Zm00014a015304,0.235294117647059,6,17,CAFA
GOMAP,Mo17,C,Zm00014a015359,0.666666666666667,14,18,CAFA
GOMAP,Mo17,C,Zm00014a015412,0.5,4,4,CAFA
GOMAP,Mo17,P,Zm00014a015412,0.666666666666667,27,21,CAFA
GOMAP,Mo17,C,Zm00014a015439,0.408163265306122,31,49,CAFA
GOMAP,Mo17,C,Zm00014a015554,0.25,10,32,CAFA
GOMAP,Mo17,C,Zm00014a015566,0.296296296296296,8,27,CAFA
GOMAP,Mo17,C,Zm00014a015652,0.64,24,25,CAFA
GOMAP,Mo17,C,Zm00014a015692,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a015745,0.888888888888889,9,9,CAFA
GOMAP,Mo17,C,Zm00014a015747,0.241379310344828,7,29,CAFA
GOMAP,Mo17,P,Zm00014a015747,0.0729166666666667,14,96,CAFA
GOMAP,Mo17,P,Zm00014a015756,0.08,29,100,CAFA
GOMAP,Mo17,P,Zm00014a015785,0.0841584158415842,19,202,CAFA
GOMAP,Mo17,C,Zm00014a015814,0.476190476190476,19,21,CAFA
GOMAP,Mo17,P,Zm00014a015814,0.0689655172413793,16,174,CAFA
GOMAP,Mo17,C,Zm00014a015820,0.888888888888889,9,9,CAFA
GOMAP,Mo17,C,Zm00014a015823,0.833333333333333,21,18,CAFA
GOMAP,Mo17,C,Zm00014a015846,0.285714285714286,10,28,CAFA
GOMAP,Mo17,C,Zm00014a015883,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a015886,0.769230769230769,13,13,CAFA
GOMAP,Mo17,C,Zm00014a015887,0.228571428571429,10,35,CAFA
GOMAP,Mo17,C,Zm00014a015908,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a015911,0.681818181818182,31,22,CAFA
GOMAP,Mo17,C,Zm00014a015946,0.703703703703704,19,27,CAFA
GOMAP,Mo17,C,Zm00014a015967,0.647058823529412,18,17,CAFA
GOMAP,Mo17,C,Zm00014a015970,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a016028,0.727272727272727,13,11,CAFA
GOMAP,Mo17,C,Zm00014a016092,0.310344827586207,9,29,CAFA
GOMAP,Mo17,C,Zm00014a016124,0.722222222222222,13,18,CAFA
GOMAP,Mo17,C,Zm00014a016192,0.631578947368421,14,19,CAFA
GOMAP,Mo17,P,Zm00014a016207,0.135593220338983,24,59,CAFA
GOMAP,Mo17,C,Zm00014a016285,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a016350,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a016377,0.5,9,18,CAFA
GOMAP,Mo17,C,Zm00014a016432,0.8,8,10,CAFA
GOMAP,Mo17,C,Zm00014a016445,0.5,8,16,CAFA
GOMAP,Mo17,C,Zm00014a016498,0.75,9,4,CAFA
GOMAP,Mo17,C,Zm00014a016499,0.388888888888889,9,18,CAFA
GOMAP,Mo17,C,Zm00014a016532,0.666666666666667,16,15,CAFA
GOMAP,Mo17,C,Zm00014a016576,0.454545454545455,21,33,CAFA
GOMAP,Mo17,C,Zm00014a016584,0.363636363636364,10,22,CAFA
GOMAP,Mo17,C,Zm00014a016604,0.470588235294118,8,17,CAFA
GOMAP,Mo17,C,Zm00014a016624,0.5625,9,16,CAFA
GOMAP,Mo17,C,Zm00014a016691,0.5625,9,16,CAFA
GOMAP,Mo17,C,Zm00014a016755,0.321428571428571,9,28,CAFA
GOMAP,Mo17,C,Zm00014a016790,0.36,9,25,CAFA
GOMAP,Mo17,C,Zm00014a016863,0.8,9,10,CAFA
GOMAP,Mo17,C,Zm00014a016873,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a016889,0.5625,9,16,CAFA
GOMAP,Mo17,F,Zm00014a016889,0.833333333333333,9,6,CAFA
GOMAP,Mo17,F,Zm00014a016920,0.655737704918033,40,61,CAFA
GOMAP,Mo17,P,Zm00014a016920,0.146666666666667,17,75,CAFA
GOMAP,Mo17,C,Zm00014a016958,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a017069,0.5,8,16,CAFA
GOMAP,Mo17,C,Zm00014a017081,0.470588235294118,8,17,CAFA
GOMAP,Mo17,C,Zm00014a017105,0.393939393939394,14,33,CAFA
GOMAP,Mo17,C,Zm00014a017136,0.4,8,20,CAFA
GOMAP,Mo17,C,Zm00014a017228,0.466666666666667,14,30,CAFA
GOMAP,Mo17,P,Zm00014a017228,0.769230769230769,30,39,CAFA
GOMAP,Mo17,C,Zm00014a017251,0.529411764705882,9,17,CAFA
GOMAP,Mo17,C,Zm00014a017253,0.290322580645161,9,31,CAFA
GOMAP,Mo17,C,Zm00014a017274,0.421052631578947,8,19,CAFA
GOMAP,Mo17,C,Zm00014a017297,0.428571428571429,8,7,CAFA
GOMAP,Mo17,C,Zm00014a017314,0.307692307692308,8,26,CAFA
GOMAP,Mo17,C,Zm00014a017319,0.242424242424242,10,33,CAFA
GOMAP,Mo17,C,Zm00014a017391,0.166666666666667,8,6,CAFA
GOMAP,Mo17,C,Zm00014a017396,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a017436,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a017458,0.666666666666667,24,27,CAFA
GOMAP,Mo17,C,Zm00014a017532,0.333333333333333,8,6,CAFA
GOMAP,Mo17,P,Zm00014a017532,0.258064516129032,30,31,CAFA
GOMAP,Mo17,C,Zm00014a017639,0.4,10,20,CAFA
GOMAP,Mo17,C,Zm00014a017691,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a017745,0.535714285714286,31,28,CAFA
GOMAP,Mo17,C,Zm00014a017772,0.5,9,18,CAFA
GOMAP,Mo17,C,Zm00014a017784,0.176470588235294,9,51,CAFA
GOMAP,Mo17,C,Zm00014a017831,0.346153846153846,9,26,CAFA
GOMAP,Mo17,C,Zm00014a017833,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a017834,0.666666666666667,9,12,CAFA
GOMAP,Mo17,C,Zm00014a017979,0.6875,14,16,CAFA
GOMAP,Mo17,P,Zm00014a018086,0.0202429149797571,5,247,CAFA
GOMAP,Mo17,C,Zm00014a018151,0.470588235294118,9,17,CAFA
GOMAP,Mo17,C,Zm00014a018166,0.257142857142857,9,35,CAFA
GOMAP,Mo17,C,Zm00014a018171,0.290322580645161,9,31,CAFA
GOMAP,Mo17,C,Zm00014a018213,0.189189189189189,13,37,CAFA
GOMAP,Mo17,C,Zm00014a018266,0.521739130434783,14,23,CAFA
GOMAP,Mo17,C,Zm00014a018267,0.321428571428571,9,28,CAFA
GOMAP,Mo17,C,Zm00014a018315,0.5,8,16,CAFA
GOMAP,Mo17,C,Zm00014a018400,0.333333333333333,8,24,CAFA
GOMAP,Mo17,C,Zm00014a018468,0.619047619047619,13,21,CAFA
GOMAP,Mo17,C,Zm00014a018540,0.818181818181818,9,11,CAFA
GOMAP,Mo17,C,Zm00014a018572,0.421052631578947,8,19,CAFA
GOMAP,Mo17,C,Zm00014a018587,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a018652,0.210526315789474,10,38,CAFA
GOMAP,Mo17,C,Zm00014a018706,0.538461538461538,14,26,CAFA
GOMAP,Mo17,C,Zm00014a018815,0.571428571428571,8,7,CAFA
GOMAP,Mo17,C,Zm00014a018822,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a018876,0.7,7,10,CAFA
GOMAP,Mo17,P,Zm00014a018876,0.463414634146342,61,82,CAFA
GOMAP,Mo17,F,Zm00014a018880,1,7,7,CAFA
GOMAP,Mo17,P,Zm00014a018880,0.176470588235294,17,51,CAFA
GOMAP,Mo17,C,Zm00014a018935,0.888888888888889,9,9,CAFA
GOMAP,Mo17,C,Zm00014a018966,0.464285714285714,16,28,CAFA
GOMAP,Mo17,C,Zm00014a018997,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a018999,0.409090909090909,9,22,CAFA
GOMAP,Mo17,P,Zm00014a019030,0.0337078651685393,6,178,CAFA
GOMAP,Mo17,C,Zm00014a019052,0.666666666666667,8,12,CAFA
GOMAP,Mo17,P,Zm00014a019086,0,7,43,CAFA
GOMAP,Mo17,C,Zm00014a019142,0.8,8,10,CAFA
GOMAP,Mo17,C,Zm00014a019156,0.5625,9,16,CAFA
GOMAP,Mo17,C,Zm00014a019163,0.470588235294118,8,17,CAFA
GOMAP,Mo17,C,Zm00014a019208,0.571428571428571,8,14,CAFA
GOMAP,Mo17,C,Zm00014a019226,0.727272727272727,21,11,CAFA
GOMAP,Mo17,C,Zm00014a019261,0.473684210526316,9,19,CAFA
GOMAP,Mo17,C,Zm00014a019277,0.285714285714286,8,28,CAFA
GOMAP,Mo17,C,Zm00014a019286,0.470588235294118,8,17,CAFA
GOMAP,Mo17,C,Zm00014a019324,0.75,9,12,CAFA
GOMAP,Mo17,C,Zm00014a019339,0.75,8,4,CAFA
GOMAP,Mo17,C,Zm00014a019357,1,10,7,CAFA
GOMAP,Mo17,F,Zm00014a019357,0.0285714285714286,25,35,CAFA
GOMAP,Mo17,C,Zm00014a019417,0.888888888888889,8,9,CAFA
GOMAP,Mo17,C,Zm00014a019419,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a019423,0.216216216216216,8,37,CAFA
GOMAP,Mo17,C,Zm00014a019453,0.666666666666667,8,12,CAFA
GOMAP,Mo17,C,Zm00014a019462,0.571428571428571,8,14,CAFA
GOMAP,Mo17,C,Zm00014a019508,0.4,8,20,CAFA
GOMAP,Mo17,C,Zm00014a019553,0.45,9,20,CAFA
GOMAP,Mo17,C,Zm00014a019735,0.818181818181818,9,11,CAFA
GOMAP,Mo17,P,Zm00014a019736,0.055045871559633,11,109,CAFA
GOMAP,Mo17,C,Zm00014a019737,0.25,8,4,CAFA
GOMAP,Mo17,C,Zm00014a019763,0.523809523809524,14,21,CAFA
GOMAP,Mo17,C,Zm00014a019773,0.533333333333333,8,15,CAFA
GOMAP,Mo17,C,Zm00014a019825,0.411764705882353,9,17,CAFA
GOMAP,Mo17,C,Zm00014a019829,0.5,14,24,CAFA
GOMAP,Mo17,C,Zm00014a019834,0.6,9,15,CAFA
GOMAP,Mo17,C,Zm00014a019847,0.727272727272727,9,11,CAFA
GOMAP,Mo17,C,Zm00014a019853,0.681818181818182,21,22,CAFA
GOMAP,Mo17,C,Zm00014a019856,0.764705882352941,13,17,CAFA
GOMAP,Mo17,C,Zm00014a019928,0.421052631578947,8,19,CAFA
GOMAP,Mo17,C,Zm00014a019935,0.5,8,16,CAFA
GOMAP,Mo17,C,Zm00014a019954,0.888888888888889,9,9,CAFA
GOMAP,Mo17,C,Zm00014a019963,0.615384615384615,8,13,CAFA
GOMAP,Mo17,C,Zm00014a020003,0.695652173913044,24,23,CAFA
GOMAP,Mo17,C,Zm00014a020035,0.242424242424242,8,33,CAFA
GOMAP,Mo17,C,Zm00014a020080,0.727272727272727,8,11,CAFA
GOMAP,Mo17,C,Zm00014a020087,0.25,9,36,CAFA
GOMAP,Mo17,C,Zm00014a020107,0.5625,9,16,CAFA
GOMAP,Mo17,C,Zm00014a020159,0.228571428571429,10,35,CAFA
GOMAP,Mo17,C,Zm00014a020161,0.368421052631579,9,19,CAFA
GOMAP,Mo17,C,Zm00014a020171,0.529411764705882,9,17,CAFA
GOMAP,Mo17,C,Zm00014a020203,0.8,9,10,CAFA
